ts_code,live,name,description,price,sell,page_yield,colour,weight,barcode,box_size,short_oem_code,daily_stock,min,max,image_url,oem_code,pack,vow_oem_code,spicers_oem_code,vow_compat_code,spicers_compat_code,brand,manufacturer,product_type,group,category,chip_issue,machine_models,machine_models2,shipping_category_id,available_on
CCLI526BK,Yes,Compatible Canon 4540B001 CLI526BK Black 9ml Page Yield,"Compatible replacement for Canon 4540B001. Page Yield or Volume @ 5% coverage will be approx 9ml. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: iP4850, MG6150, MG8150, MG5250",7.99,1.16,9ml,Black,0.0351,7.86E+11,,CLI526BK,0.6,7,17,CCLI526BK.jpg,4540B001,1,CO67002,223878,OBCLI526BK,933753,Own Brand,Canon,Compatible,Inkjet Cartridge,Inktank,No,"iP4850, MG6150, MG8150, MG5250","iP4850, MG6150, MG8150, MG5250",1,01/01/14
CLC127BK,Yes,Compatible Brother LC127XLBK LC127BK Black 1200 Page Yield,"Compatible replacement for Brother LC127XLBK. Page Yield or Volume @ 5% coverage will be approx 1200. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",16.99,2.99,"1,200",Black,0.299,7.86E+11,,LC127BK,0.16,2,4,CLC127BK.jpg,LC127XLBK,1,BA71393,103490,OBLC127XLBK,,Own Brand,Brother,Compatible,Inkjet Cartridge,Inktank,No,"DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW","DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",1,01/01/14
CLC125Y,Yes,Compatible Brother LC125XLY LC125Y Yellow 1200 Page Yield,"Compatible replacement for Brother LC125XLY. Page Yield or Volume @ 5% coverage will be approx 1200. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",11.99,2.99,"1,200",Yellow,0.299,7.86E+11,,LC125Y,0.16,2,4,CLC125Y.jpg,LC125XLY,1,BA71396,103489,OBLC125XLY,,Own Brand,Brother,Compatible,Inkjet Cartridge,Inktank,No,"DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW","DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",1,01/01/14
CLC125M,Yes,Compatible Brother LC125XLM LC125M Magenta 1200 Page Yield,"Compatible replacement for Brother LC125XLM. Page Yield or Volume @ 5% coverage will be approx 1200. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",11.99,2.99,"1,200",Magenta,0.299,7.86E+11,,LC125M,0.16,2,4,CLC125M.jpg,LC125XLM,1,BA71395,103488,OBLC125XLM,,Own Brand,Brother,Compatible,Inkjet Cartridge,Inktank,No,"DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW","DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",1,01/01/14
CLC125C,Yes,Compatible Brother LC125XLC LC125C Cyan 1200 Page Yield,"Compatible replacement for Brother LC125XLC. Page Yield or Volume @ 5% coverage will be approx 1200. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",11.99,2.99,"1,200",Cyan,0.299,7.86E+11,,LC125C,0.16,2,4,CLC125C.jpg,LC125XLC,1,BA71394,103487,OB103487,,Own Brand,Brother,Compatible,Inkjet Cartridge,Inktank,No,"DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW","DCP-J4110DW, MFC-J4410, MFC-J4510DW, MFC-J4610DW, MFC-J4710DW",1,01/01/14
CK10COL,Yes,Compatible Kodak 3949930 10C Colour 420 Page Yield,"Compatible replacement for Kodak 3949930. Page Yield or Volume @ 5% coverage will be approx 420. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 10",9.99,4,420,Colour,0.03,7.86E+11,,10C,0.23,3,6,CK10COL.jpg,3949930,1,KD94993,360473,,,Own Brand,Kodak,Compatible,Inkjet Cartridge,Inktank,No,"EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 10","EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 10",1,01/01/14
CK10XLBLK,Yes,Compatible Kodak 3949922 10XL Black 900 Page Yield,"Compatible replacement for Kodak 3949922. Page Yield or Volume @ 5% coverage will be approx 900. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 11",9.99,3.54,900,Black,0.03,7.86E+11,,10XL,0.3,4,8,CK10XLBLK.jpg,3949922,1,KD94992,360465,,,Own Brand,Kodak,Compatible,Inkjet Cartridge,Inktank,No,"EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 11","EasyShare 5100, 5300, 5500, 6150, ESP 3, 3200, 3200 Series, 3250, 5, 5200 Series, 5210, 5220, 5230, 5250, 7, 7250, 9, 9250, Office 6150, Hero 7.1, 9.1, Office 6.1,Advent  A 10, AW 10, AWP 11",1,01/01/14
CK30XLBLK,Yes,Compatible Kodak 3952363 30XL Black 670 Page Yield,"Compatible replacement for Kodak 3952363. Page Yield or Volume @ 5% coverage will be approx 670. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1",9.99,4.92,670,Black,0.03,7.86E+11,,30XL,0.65,8,18,CK30XLBLK.jpg,3952363,1,KD95233,475936,,,Own Brand,Kodak,Compatible,Inkjet Cartridge,Inktank,No,"ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1","ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1",1,01/01/14
CK30XLCL,Yes,Compatible Kodak 8898033 30C Colour 390 Page Yield,"Compatible replacement for Kodak 8898033. Page Yield or Volume @ 5% coverage will be approx 390. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1",10.99,5.38,390,Colour,0.03,7.86E+11,,30C,0.7,8,20,CK30XLCL.jpg,8898033,1,KD89803,475952,,,Own Brand,Kodak,Compatible,Inkjet Cartridge,Inktank,No,"ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1","ESP 1.2, 3.2, C 110, C 110 Series, C 115, C 310, C 310 Series, C 315, C 330, C 360, Office 2100 Series, Office 2150, Office 2170, Hero 3.1, 5.1",1,01/01/14
C765-9RN,Yes,Compatible Pitney Bowes Red 765-9RN 45ml,Compatible replacement for PITNEY BOWES 765-9RN. Page Yield or Volume @ 5% coverage will be approx 45ML. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS:,76.99,33.5,45ML,Red,,7.86E+11,,,,0,0,C765-9RN.jpg,765-9RN,1,,,,,Own Brand,PITNEY BOWES,Compatible,Inkjet Cartridge,Inktank,No,,,1,01/01/14
C620-1RN,Yes,Compatible Pitney Bowes  RED 620-1RN 1 Cartridge,Compatible replacement for PITNEY BOWES 620-1RN. Page Yield or Volume @ 5% coverage will be approx 11100. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS:,98.99,45.99,"11,100",Red,,7.86E+11,,,0.04,0,1,C620-1RN.jpg,620-1RN,1,OB01119,,,,Own Brand,PITNEY BOWES,Compatible,Inkjet Cartridge,Inktank,No,,,1,01/01/14
CT2634,Yes,"Compatible Epson C13T26344010 #26XL, 23 Yellow 700 Page Yield","Compatible replacement for Epson C13T26344010. Page Yield or Volume @ 5% coverage will be approx 700. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",11.99,1.16,700,Yellow,0.042,7.86E+11,,"#26XL, 23",0.4,5,11,CT2634.jpg,C13T26344010,1,EP51908,102147,,102139,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800","Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",1,01/01/14
CT2633,Yes,"Compatible Epson C13T26334010 #26XL, 24 Magenta 700 Page Yield","Compatible replacement for Epson C13T26334010. Page Yield or Volume @ 5% coverage will be approx 700. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",11.99,1.16,700,Magenta,0.042,7.86E+11,,"#26XL, 24",0.44,5,12,CT2633.jpg,C13T26334010,1,EP51906,102144,,102136,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800","Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",1,01/01/14
CT2632,Yes,"Compatible Epson C13T26324010 #26XL, 25 Cyan 700 Page Yield","Compatible replacement for Epson C13T26324010. Page Yield or Volume @ 5% coverage will be approx 700. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",11.99,1.16,700,Cyan,0.042,7.86E+11,,"#26XL, 25",0.46,6,13,CT2632.jpg,C13T26324010,1,EP51904,102143,,102135,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800","Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",1,01/01/14
CT2631,Yes,"Compatible Epson C13T26314010 #26XL, 26 Photo  Black 400 Page Yield","Compatible replacement for Epson C13T26314010. Page Yield or Volume @ 5% coverage will be approx 400. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",11.99,1.16,400,Photo  Black,0.042,7.86E+11,,"#26XL, 26",0.61,7,17,CT2631.jpg,C13T26314010,1,EP51902,102142,,102134,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800","Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",1,01/01/14
CC13T26214010,Yes,Compatible Epson C13T26214010 #26XL Black 500 Page Yield,"Compatible replacement for Epson C13T26214010. Page Yield or Volume @ 5% coverage will be approx 500. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",11.99,1.16,500,Black,0.062,7.16E+11,,#26XL,,0,0,CC13T26214010.jpg,C13T26214010,1,EP51900,102141,,102133,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800","Expression Premium XP-600, Expression Premium XP-605, Expression Premium XP-700, Expression Premium XP-800, XP-600, XP-605, XP-700, XP-800",1,01/01/14
CT1634,Yes,"Compatible Epson C13T16344010 #16XL, 16 Yellow 450 Page Yield","Compatible replacement for Epson C13T16344010. Page Yield or Volume @ 5% coverage will be approx 450. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",9.99,1.16,450,Yellow,0.038,7.86E+11,,"#16XL, 16",1,12,28,CT1634.jpg,C13T16344010,1,EP63440,102109,,102100,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF","WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",1,01/01/14
CT1633,Yes,"Compatible Epson C13T16334010 #16XL, 16 Magenta 450 Page Yield","Compatible replacement for Epson C13T16334010. Page Yield or Volume @ 5% coverage will be approx 450. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",9.99,1.16,450,Magenta,0.0351,7.86E+11,,"#16XL, 16",0.98,12,27,CT1633.jpg,C13T16334010,1,EP63340,102107,,102098,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF","WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",1,01/01/14
CT1632,Yes,"Compatible Epson C13T16324010 #16XL, 16 Cyan 450 Page Yield","Compatible replacement for Epson C13T16324010. Page Yield or Volume @ 5% coverage will be approx 450. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",9.99,1.16,450,Cyan,0.038,7.86E+11,,"#16XL, 16",1.02,12,29,CT1632.jpg,C13T16324010,1,EP63240,102105,,102097,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF","WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",1,01/01/14
CT1631,Yes,"Compatible Epson C13T16314010 #16XL, 16 Black 500 Page Yield","Compatible replacement for Epson C13T16314010. Page Yield or Volume @ 5% coverage will be approx 500. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",11.99,1.16,500,Black,0.045,7.86E+11,,"#16XL, 16",2.07,25,58,CT1631.jpg,C13T16314010,1,EP63140,102104,,102096,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF","WorkForce WF-2010DW, WorkForce WF-2510WF, WorkForce WF-2520NF, WorkForce WF-2520WF, WorkForce WF-2530WF, WorkForce WF-2540WF",1,01/01/14
CT055440,Yes,Compatible Epson C13T05544010 T0554 Yellow 290 Page Yield,"Compatible replacement for Epson C13T05544010. Page Yield or Volume @ 5% coverage will be approx 290. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",5.99,1.16,290,Yellow,0.0491,7.86E+11,,T0554,0.21,3,6,CT055440.jpg,C13T05544010,1,EP55440,814498,,9644,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520","Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",1,01/01/14
CT055340,Yes,Compatible Epson C13T05534010 T0553 Magenta 290 Page Yield,"Compatible replacement for Epson C13T05534010. Page Yield or Volume @ 5% coverage will be approx 290. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",5.99,1.16,290,Magenta,0.053,7.86E+11,,T0553,0.18,2,5,CT055340.jpg,C13T05534010,1,EP55340,814471,,9644,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520","Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",1,01/01/14
CT055240,Yes,Compatible Epson C13T05524010 T0552 Cyan 290 Page Yield,"Compatible replacement for Epson C13T05524010. Page Yield or Volume @ 5% coverage will be approx 290. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",5.99,1.16,290,Cyan,0.0525,7.86E+11,,T0552,0.14,2,4,CT055240.jpg,C13T05524010,1,EP55240,814463,,9644,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520","Stylus Photo R240, Stylus Photo RX420, Stylus Photo RX425, Stylus Photo RX520",1,01/01/14
