TS Code,Live,Short Description,Detail,RRP €,w,Page Yield,Colour,Weight,Bar Code,Box Size,Short OEM Code,Daily stock,Min,Max,Image URL,OEM Code,Pack,VOW OEM Code ,Spicers OEM Code ,VOW Compat Code,Spicers Compat Code,Brand,Manufacturer,Product Type,Group,Category,Chip Issue,Machine models,Keywords,,,,,,,,,,,,,,,,,,,,,,,,
C44973511,Yes,Compatible OKI 44973511 ES5431 Cyan 6000 Page Yield,"Compatible replacement for OKI 44973511. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: OKI ES5431, OKI ES5460",127.00,43.99,"6,000",Cyan,,0716350345554,,ES5431,0.02,0,1,C44973511.jpg,44973511,1,,,,,Own Brand,OKI,Compatible,Laser Toner,Colour,No,"OKI ES5431, OKI ES5460","44973511, OKI ES5431, OKI ES5462",,,,,,,,,,,,,,,,,,,,,,,,
C44973510,Yes,Compatible OKI 44973510 ES5431 Magenta 6000 Page Yield,"Compatible replacement for OKI 44973510. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: OKI ES5431, OKI ES5461",127.00,43.99,"6,000",Magenta,,0716350345561,,ES5431,0.02,0,1,C44973510.jpg,44973510,1,,,,,Own Brand,OKI,Compatible,Laser Toner,Colour,No,"OKI ES5431, OKI ES5461","44973510, OKI ES5431, OKI ES5462",,,,,,,,,,,,,,,,,,,,,,,,
C44973509,Yes,Compatible OKI 44973509 ES5431 Yellow 6000 Page Yield,"Compatible replacement for OKI 44973509. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: OKI ES5431, OKI ES5462",127.00,43.99,"6,000",Yellow,,0716350345578,,ES5431,0.02,0,1,C44973509.jpg,44973509,1,,,,,Own Brand,OKI,Compatible,Laser Toner,Colour,No,"OKI ES5431, OKI ES5462","44973509, OKI ES5431, OKI ES5462",,,,,,,,,,,,,,,,,,,,,,,,
C44059211,Yes,Compatible OKI 44059211 MC860 Cyan 10000 Page Yield,Compatible replacement for OKI 44059211. Page Yield or Volume @ 5% coverage will be approx 10000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: MC860,125.99,44.99,"10,000",Cyan,0.6351,0716350345615,,MC860,0.05,1,1,C44059211.jpg,44059211,1,OK04361,239108,,,,OKI,Compatible,Laser Toner,Colour,No,MC860,"239108, 44059211, 860, C860, MC860, OK04361",,,,,,,,,,,,,,,,,,,,,,,,
C44844616,Yes,Compatible OKI 44844616 C822 Black 7000 Page Yield,Compatible replacement for OKI 44844616. Page Yield or Volume @ 5% coverage will be approx 7000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C822,54.00,33.99,"7,000",Black,,0716350345653,,C822,0.21,3,6,C44844616.jpg,44844616,1,OK05618,,,,,OKI,Compatible,Laser Toner,Colour,No,C822,"44844616, 822, C822, OK05618",,,,,,,,,,,,,,,,,,,,,,,,
C44844614,Yes,Compatible OKI 44844614 C822 Magenta 7300 Page Yield,Compatible replacement for OKI 44844614. Page Yield or Volume @ 5% coverage will be approx 7300. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C822,142.00,49.99,"7,300",Magenta,,0716350345660,,C822,0.16,2,4,C44844614.jpg,44844614,1,OK05614,,,,,OKI,Compatible,Laser Toner,Colour,No,C822,"44844614, 822, C822, OK05614",,,,,,,,,,,,,,,,,,,,,,,,
C44844613,Yes,Compatible OKI 44844613 C822 Yellow 7300 Page Yield,Compatible replacement for OKI 44844613. Page Yield or Volume @ 5% coverage will be approx 7300. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C822,142.00,49.99,"7,300",Yellow,,0716350345677,,C822,0.14,2,4,C44844613.jpg,44844613,1,OK05612,,,,,OKI,Compatible,Laser Toner,Colour,No,C822,"44844613, 822, C822, OK05612",,,,,,,,,,,,,,,,,,,,,,,,
CC8721E,Yes,Compatible HP C8721EE #363 Black 410 Page Yield,"Compatible replacement for HP C8721EE. Page Yield or Volume @ 5% coverage will be approx 410. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Photosmart 3110, 3210, 3310,  D6160, D7160, D7260, D7360, D7460, C5180, C6180, C6270, C6280, C6285, C7180, C7280, C8180, 8250",7.99,1.29,410,Black,,0716350346315,,#363,0.2,2,6,CC8721E.jpg,C8721EE,1,HPC8721EE,227652,OBC8721EE,928997,Own Brand,HP,Compatible,Inkjet Cartridge,Inktank,No,"Photosmart 3110, 3210, 3310,  D6160, D7160, D7260, D7360, D7460, C5180, C6180, C6270, C6280, C6285, C7180, C7280, C8180, 8250","8721, C8721, C8721EE, Photosmart 3110, 3210, 3310,  D6160, D7160, D7260, D7360, D7460, C5180, C6180, C6270, C6280, C6285, C7180, C7280, C8180, 8250",,,,,,,,,,,,,,,,,,,,,,,,
CC6625A,Yes,Compatible HP C6625AE #17 Colour 1100 Page Yield,"Compatible replacement for HP C6625AE. Page Yield or Volume @ 5% coverage will be approx 1100. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Deskjet 816c, Deskjet 825c, Deskjet 840c, Deskjet 843c, Deskjet 845c",23.99,9.90,"1,100",Colour,,0716350346353,,#17,0.3,4,8,CC6625A.jpg,C6625AE,1,HPC6625AE,678928,OB00121,,Own Brand,HP,Compatible,Inkjet Cartridge,Printhead,No,"Deskjet 816c, Deskjet 825c, Deskjet 840c, Deskjet 843c, Deskjet 845c","6625, C6625, C6625AE, Deskjet 816c, Deskjet 825c, Deskjet 840c, Deskjet 843c, Deskjet 845c, C6625A",,,,,,,,,,,,,,,,,,,,,,,,
CT7891,Yes,Compatible Epson C13T789140 T7891 Black 4000 Page Yield,"Compatible replacement for Epson C13T789140. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",29.99,15.99,"4,000",Black,,0716350346780,,T7891,1,12,28,CT7891.jpg,C13T789140,1,,,,,Own Brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF","13789140, C13T, C13T789140, WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",,,,,,,,,,,,,,,,,,,,,,,,
CML2850B,Yes,Compatible Samsung ML-D2850B/ELS ML2850 Black 5000 Page Yield,"Compatible replacement for Samsung ML-D2850B/ELS. Page Yield or Volume @ 5% coverage will be approx 5000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: ML-2850D, ML-2850DR, ML-2851ND",62.99,25.99,"5,000",Black,,0716350350244,,ML2850,0.5,6,14,CML2850B.jpg,ML-D2850B/ELS,1,SAM35750,791565,,791549,Own Brand,Samsung,Compatible,Laser Toner,Mono,,"ML-2850D, ML-2850DR, ML-2851ND","ML2850B, ML2850, 2850, 2850D, 2850DR, 2851, 2851ND, 791549, 791565, D2850B/ELS, ML, ML2850D, ML-2850D, ML2850DR, ML-2850DR, ML2851ND, ML-2851ND, MLD2850B/ELS, ML-D2850B/ELS, SAM35750",,,,,,,,,,,,,,,,,,,,,,,,
CCLP510D7K,Yes,Compatible Samsung CLP-510D7K/ELS  Black 7000 Page Yield,"Compatible replacement for Samsung CLP-510D7K/ELS. Page Yield or Volume @ 5% coverage will be approx 7000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: CLP-510, CLP-510N",71.99,38.99,"7,000",Black,,0716350351821,,,0.03,0,1,CCLP510D7K.jpg,CLP-510D7K/ELS,1,SAM36286,,,,Own Brand,Samsung,Compatible,Laser Toner,Colour,No,"CLP-510, CLP-510N","510, 5107, 510D7K/ELS, 510N, CLP, CLP510, CLP-510, CLP510D7K/ELS, CLP-510D7K/ELS, CLP510N, CLP-510N, SAM36286",,,,,,,,,,,,,,,,,,,,,,,,
CCLP510D5Y,Yes,Compatible Samsung CLP-510D5Y/ELS  Yellow 5000 Page Yield,"Compatible replacement for Samsung CLP-510D5Y/ELS. Page Yield or Volume @ 5% coverage will be approx 5000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: CLP-510, CLP-510N",75.99,37.99,"5,000",Yellow,,0716350351838,,,0.03,0,1,CCLP510D5Y.jpg,CLP-510D5Y/ELS,1,SAM36289,,,,Own Brand,Samsung,Compatible,Laser Toner,Colour,No,"CLP-510, CLP-510N","510, 5105, 510D5Y/ELS, 510N, CLP, CLP510, CLP-510, CLP510D5Y/ELS, CLP-510D5Y/ELS, CLP510N, CLP-510N, SAM36289",,,,,,,,,,,,,,,,,,,,,,,,
CCLP510D5M,Yes,Compatible Samsung CLP-510D5M/ELS  Magenta 5000 Page Yield,"Compatible replacement for Samsung CLP-510D5M/ELS. Page Yield or Volume @ 5% coverage will be approx 5000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: CLP-510, CLP-510N",75.99,37.99,"5,000",Magenta,,0716350351845,,,0.03,0,1,CCLP510D5M.jpg,CLP-510D5M/ELS,1,SAM36288,,,,Own Brand,Samsung,Compatible,Laser Toner,Colour,No,"CLP-510, CLP-510N","510, 5105, 510D5M/ELS, 510N, CLP, CLP510, CLP-510, CLP510D5M/ELS, CLP-510D5M/ELS, CLP510N, CLP-510N, SAM36288",,,,,,,,,,,,,,,,,,,,,,,,
CCLP510D5C,Yes,Compatible Samsung CLP-510D5C/ELS  Cyan 5000 Page Yield,"Compatible replacement for Samsung CLP-510D5C/ELS. Page Yield or Volume @ 5% coverage will be approx 5000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: CLP-510, CLP-510N",75.99,37.99,"5,000",Cyan,,0716350351852,,,0.03,0,1,CCLP510D5C.jpg,CLP-510D5C/ELS,1,SAM36287,,,,Own Brand,Samsung,Compatible,Laser Toner,Colour,No,"CLP-510, CLP-510N","510, 5105, 510D5C/ELS, 510N, CLP, CLP510, CLP-510, CLP510D5C/ELS, CLP-510D5C/ELS, CLP510N, CLP-510N, SAM36287",,,,,,,,,,,,,,,,,,,,,,,,
C18C0035,Yes,Compatible Lexmark 018C0035E #35XL Colour 450 Page Yield,"Compatible replacement for Lexmark 018C0035E. Page Yield or Volume @ 5% coverage will be approx 450. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Plus, P315, P450, P915, P4350, P6250, P6350, X2500, X2510, X2530, X2550, X3330, X3350, X3530, X3550, X4530, X4550, X5070, X5075, X5250, X5270, X5470, X5490, X5495, X7170, X7310, X7350, X8350, Z815, Z845, Z1300, Z1320, Z1410, Z1420",16.99,10.99,450,Colour,,0716350355447,,#35XL,0.05,1,1,C18C0035.jpg,018C0035E,1,,,,,Own brand,Lexmark,Compatible,Inkjet Cartridge,Printhead,No,"Plus, P315, P450, P915, P4350, P6250, P6350, X2500, X2510, X2530, X2550, X3330, X3350, X3530, X3550, X4530, X4550, X5070, X5075, X5250, X5270, X5470, X5490, X5495, X7170, X7310, X7350, X8350, Z815, Z845, Z1300, Z1320, Z1410, Z1420","0180035, 018C0035, 018C0035E, 180035, C0035E, Plus, P315, P450, P915, P4350, P6250, P6350, X2500, X2510, X2530, X2550, X3330, X3350, X3530, X3550, X4530, X4550, X5070, X5075, X5250, X5270, X5470, X5490, X5495, X7170, X7310, X7350, X8350, Z815, Z845, Z1300, Z1320, Z1410, Z1420",,,,,,,,,,,,,,,,,,,,,,,,
C018CX032E,Yes,Compatible Lexmark 018CX032E #32 Black 300 Page Yield,"Compatible replacement for Lexmark 018CX032E. Page Yield or Volume @ 5% coverage will be approx 300. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Plus/P4350, P6250, P6350, P915, X3330, X3350, X5250, X5270, X5470, X7170, X7310, X7350, X8350, Z815",14.99,9.99,300,Black,0.0501,0716350357724,,#32,0.05,1,1,C018CX032E.jpg,018CX032E,1,IB18CX032E,362283,,,,Lexmark,Compatible,Inkjet Cartridge,Printhead,No,"Plus/P4350, P6250, P6350, P915, X3330, X3350, X5250, X5270, X5470, X7170, X7310, X7350, X8350, Z815","018032, 018CX032, 018CX032E, 18032, 362283, CX032E, 18CX032, IB18CX032E, Plus/P4350, P6250, P6350, P915, X3330, X3350, X5250, X5270, X5470, X7170, X7310, X7350, X8350, Z815",,,,,,,,,,,,,,,,,,,,,,,,
C12A7344,Yes,Compatible Lexmark 12A7344 T520 Black 20000 Page Yield,"Compatible replacement for Lexmark 12A7344. Page Yield or Volume @ 5% coverage will be approx 20000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: T520, T520D, T520dn, T520n, T520NSBE, T520SBE, T522, T522dn, T522n",120.99,69.99,"20,000",Black,,0716350358011,,T520,0.05,1,1,C12A7344.jpg,12A7344,1,IB12401,,,,Own brand,Lexmark,Compatible,Laser Toner,Mono,No,"T520, T520D, T520dn, T520n, T520NSBE, T520SBE, T522, T522dn, T522n","127344, 12A7344, 520, 520D, 520dn, 520n, 520NSBE, 520SBE, 522, 522dn, 522n, IB12401, T520, T520D, T520dn, T520n, T520NSBE, T520SBE, T522, T522dn, T522n",,,,,,,,,,,,,,,,,,,,,,,,
CTK6305,Yes,Compatible Kyocera TK6305 TK-6305 Black 35000 Page Yield,"Compatible replacement for Kyocera TK6305. Page Yield or Volume @ 5% coverage will be approx 35000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Taskalfa 3500i, 3501i, 4500i, 4501i, 5500i, 5501i",69.99,48.99,"35,000",Black,,0716350358509,,TK-6305,0.07,1,2,CTK6305.jpg,TK6305,1,KE02105,,,,Own brand,Kyocera,Compatible,Laser Toner,Mono,No,"Taskalfa 3500i, 3501i, 4500i, 4501i, 5500i, 5501i","6305, TK, TK6305, TK-6305, Taskalfa 3500i, 3501i, 4500i, 4501i, 5500i, 5501i",,,,,,,,,,,,,,,,,,,,,,,,
CT7894,Yes,Compatible Epson C13T789440 T7894 Yellow 4000 Page Yield,"Compatible replacement for Epson C13T789440. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",29.99,15.99,"4,000",Yellow,,0716350368003,,T7894,1,12,28,CT7894.jpg,C13T789440,1,,132350,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF","13789440, C13T, C13T789440, WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",,,,,,,,,,,,,,,,,,,,,,,,
CT7893,Yes,Compatible Epson C13T789340 T7893 Magenta 4000 Page Yield,"Compatible replacement for Epson C13T789340. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",29.99,15.99,"4,000",Magenta,,0716350368010,,T7893,1,12,28,CT7893.jpg,C13T789340,1,,132349,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF","13789340, C13T, C13T789340, WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",,,,,,,,,,,,,,,,,,,,,,,,
CT7892,Yes,Compatible Epson C13T789240 T7892 Cyan 4000 Page Yield,"Compatible replacement for Epson C13T789240. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",29.99,15.99,"4,000",Cyan,,0716350368027,,T7892,1,12,28,CT7892.jpg,C13T789240,1,,132346,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF","13789240, C13T, C13T789240, WorkForce Pro WF-5110DW, WF-5690DWF, WF-5190DW, WF-5620DWF",,,,,,,,,,,,,,,,,,,,,,,,
CC13T06624010,Yes,Compatible Epson C13T06624010 T066 Black 13ml Page Yield,Compatible replacement for Epson C13T06624010. Page Yield or Volume @ 5% coverage will be approx 13ml. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Epson Stylus C48 ,4.50,0.80,13ml,Black,,0716350370587,,T066,0.02,0,1,CC13T06624010.jpg,C13T06624010,1,,,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,Epson Stylus C48 ,"1306624010, C13T06624010, Epson Stylus C48, T066",,,,,,,,,,,,,,,,,,,,,,,,
CC13T06704010,Yes,Compatible Epson C13T06704010 T067 Colour 28ml Page Yield,Compatible replacement for Epson C13T06704010. Page Yield or Volume @ 5% coverage will be approx 28ml. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus C48,5.99,0.90,28ml,Colour,,0716350371072,,T067,0.02,0,1,CC13T06704010.jpg,C13T06704010,1,EP67040,,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,Stylus C48,"1306704010, 13T06704010, 48, C13T06704010, C48, EP67040, Stylus, Stylus C48, StylusC48",,,,,,,,,,,,,,,,,,,,,,,,
CT008401,Yes,Compatible Epson C13T00840310 T008 Colour 220 Page Yield,"Compatible replacement for Epson C13T00840310. Page Yield or Volume @ 5% coverage will be approx 220. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus Photo 1270, Stylus Photo 1290, Stylus Photo 1290S, Stylus Photo 790, Stylus Photo 870, Stylus Photo 875, Stylus Photo 875DC, Stylus Photo 890, Stylus Photo 895, Stylus Photo 900, Stylus Photo 915",8.99,3.90,220,Colour,,0716350371348,,T008,0.05,1,1,CT008401.jpg,C13T00840310,1,,,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Stylus Photo 1270, Stylus Photo 1290, Stylus Photo 1290S, Stylus Photo 790, Stylus Photo 870, Stylus Photo 875, Stylus Photo 875DC, Stylus Photo 890, Stylus Photo 895, Stylus Photo 900, Stylus Photo 915","1300840310, C13T00840310, Stylus Photo 1270, Stylus Photo 1290, Stylus Photo 1290S, Stylus Photo 790, Stylus Photo 870, Stylus Photo 875, Stylus Photo 875DC, Stylus Photo 890, Stylus Photo 895, Stylus Photo 900, Stylus Photo 915",,,,,,,,,,,,,,,,,,,,,,,,
CT050150,Yes,Compatible Epson C13T05014210 T050 Black  Page Yield,"Compatible replacement for Epson C13T05014210. Page Yield or Volume @ 5% coverage will be approx . This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: Stylus Color 400, Stylus Color 440, Stylus Color 460, Stylus Color 500, Stylus Color 600, Stylus Color 640, Stylus Color 660, Stylus Color 670, Stylus Photo 1200, Stylus Photo 700, Stylus Photo 710, Stylus Photo 720, Stylus Photo 750, Stylus Photo EX",5.99,1.50,,Black,,0716350371409,,T050,0.05,1,1,CT050150.jpg,C13T05014210,1,EP50142,,,,Own brand,Epson,Compatible,Inkjet Cartridge,Inktank,No,"Stylus Color 400, Stylus Color 440, Stylus Color 460, Stylus Color 500, Stylus Color 600, Stylus Color 640, Stylus Color 660, Stylus Color 670, Stylus Photo 1200, Stylus Photo 700, Stylus Photo 710, Stylus Photo 720, Stylus Photo 750, Stylus Photo EX","1200, 1305014210, 13T05014210, 400, 440, 460, 500, 600, 640, 660, 670, 700, 710, 720, 750, C13T05014210, EP50142, Stylus, Stylus Color, Stylus Color 400, Stylus Color 440, Stylus Color 460, Stylus Color 500, Stylus Color 600, Stylus Color 640, Stylus Color 660, Stylus Color 670, Stylus Photo, Stylus Photo 1200, Stylus Photo 700, Stylus Photo 710, Stylus Photo 720, Stylus Photo 750, Stylus Photo EX",,,,,,,,,,,,,,,,,,,,,,,,
